job_id,permit_type,permit_subtype,work_type,job_type,filing_status,filing_date,borough,community_board,residential,bldg_type,zip_code
340794297,AL,,,A1,RENEWAL,2026-02-17,BROOKLYN,314,,2,11226
402376852,NB,,,NB,RENEWAL,2026-02-19,QUEENS,413,YES,1,11413
220332361,AL,,,A1,RENEWAL,2026-02-20,BRONX,203,YES,1,10456
123250196,DM,,,DM,RENEWAL,2026-02-26,MANHATTAN,104,,2,10018
321183303,FO,EA,,NB,RENEWAL,2026-02-26,BROOKLYN,307,,2,11232
321183303,NB,,,NB,RENEWAL,2026-02-26,BROOKLYN,307,,2,11232
321183303,EQ,FN,EQ,NB,RENEWAL,2026-02-26,BROOKLYN,307,,2,11232
321965575,NB,,,NB,RENEWAL,2026-03-01,BROOKLYN,303,,2,11216
220698555,FO,EA,,NB,RENEWAL,2026-03-02,BRONX,203,YES,2,10460
220698555,FO,,,NB,RENEWAL,2026-03-02,BRONX,203,YES,2,10460
421693233,FO,EA,,NB,RENEWAL,2026-03-03,QUEENS,402,YES,2,11377
321599463,AL,,,A1,RENEWAL,2026-03-03,BROOKLYN,305,YES,2,11208
120349364,PL,,PL,A2,RENEWAL,2026-03-09,MANHATTAN,104,YES,2,10011
421368237,AL,,,A1,RENEWAL,2026-03-10,QUEENS,403,,2,11368
421317337,NB,,,NB,RENEWAL,2026-03-11,QUEENS,404,YES,1,11368
310142020,AL,,,A1,RENEWAL,2026-03-11,BROOKLYN,303,YES,1,11233
302583416,NB,,,NB,RENEWAL,2026-03-12,BROOKLYN,312,,2,11220
104615141,PL,,PL,A2,RENEWAL,2026-03-13,MANHATTAN,102,,2,10012
420665925,FO,,,NB,RENEWAL,2026-03-14,QUEENS,403,,2,11368
520358247,EW,OT,OT,A2,RENEWAL,2026-03-16,STATEN ISLAND,501,YES,1,10304
321193711,NB,,,NB,INITIAL,2026-03-16,BROOKLYN,303,YES,2,11221
322120799,AL,,,A1,INITIAL,2026-03-17,BROOKLYN,315,YES,1,11235
122819272,PL,,PL,A2,RENEWAL,2026-03-17,MANHATTAN,111,,2,10029
122819272,EW,BL,BL,A2,RENEWAL,2026-03-17,MANHATTAN,111,,2,10029
321188558,EQ,FN,EQ,NB,RENEWAL,2026-03-18,BROOKLYN,303,YES,2,11216
300622235,AL,,,A1,RENEWAL,2026-03-20,BROOKLYN,312,YES,1,11219
421101186,NB,,,NB,RENEWAL,2026-03-24,QUEENS,411,,2,11364
500396485,EW,OT,OT,A2,RENEWAL,2026-03-24,STATEN ISLAND,503,,1,10308
421902631,EW,OT,OT,A2,RENEWAL,2026-03-25,QUEENS,405,,2,11378
340795483,NB,,,NB,RENEWAL,2026-03-25,BROOKLYN,314,,2,11226
122937297,PL,,PL,A2,RENEWAL,2026-03-26,MANHATTAN,110,YES,2,10030
421560386,AL,,,A1,RENEWAL,2026-03-27,QUEENS,411,,2,11358
121530879,EW,OT,OT,A2,RENEWAL,2026-03-30,MANHATTAN,102,,2,10013
302085204,AL,,,A1,RENEWAL,2026-03-31,BROOKLYN,314,YES,1,11210
340629886,EW,OT,OT,A2,RENEWAL,2026-03-31,BROOKLYN,309,YES,1,11225
520311975,EW,MH,MH,A2,RENEWAL,2026-03-31,STATEN ISLAND,501,,2,10301
322059320,PL,,PL,A2,RENEWAL,2026-03-31,BROOKLYN,301,,2,11206
340590934,EW,MH,MH,A2,RENEWAL,2026-03-31,BROOKLYN,312,,1,11218
122685362,AL,,,A1,RENEWAL,2026-03-31,MANHATTAN,107,YES,2,10024
240157245,EW,FS,FS,A2,RENEWAL,2026-03-31,BRONX,212,,2,10469
122995465,AL,,,A1,RENEWAL,2026-04-02,MANHATTAN,105,YES,2,10003
104715676,AL,,,A1,RENEWAL,2026-04-03,MANHATTAN,101,YES,2,10007
321599409,NB,,,NB,RENEWAL,2026-04-06,BROOKLYN,308,YES,2,11238
121840339,EW,OT,OT,A2,RENEWAL,2026-04-07,MANHATTAN,108,YES,2,10021
220652639,AL,,,A1,RENEWAL,2026-04-09,BRONX,208,,2,10463
123865040,AL,,,A1,RENEWAL,2026-04-10,MANHATTAN,111,,2,10029
540178984,EW,OT,OT,A2,INITIAL,2026-04-13,STATEN ISLAND,502,YES,1,10314
320933629,AL,,,A1,RENEWAL,2026-04-20,BROOKLYN,311,YES,1,11228
400238774,AL,,,A1,RENEWAL,2026-04-20,QUEENS,408,YES,1,11365
420021121,NB,,,NB,RENEWAL,2026-04-20,QUEENS,410,,1,11419
301388184,AL,,,A1,RENEWAL,2026-04-21,BROOKLYN,312,YES,1,11230
123504680,EW,OT,OT,A2,RENEWAL,2026-04-23,MANHATTAN,110,YES,2,10039
421571882,EW,OT,OT,A2,RENEWAL,2026-04-24,QUEENS,412,YES,1,11436
201204320,EW,MH,MH,A2,RENEWAL,2026-04-27,BRONX,201,,2,10454
123669654,AL,,,A1,RENEWAL,2026-04-27,MANHATTAN,102,YES,2,10012
321067395,EW,OT,OT,A2,RENEWAL,2026-04-28,BROOKLYN,306,,2,11217
302085204,AL,,,A1,RENEWAL,2026-04-28,BROOKLYN,314,YES,1,11210
220403070,NB,,,NB,RENEWAL,2026-04-29,BRONX,209,YES,1,10473
220410311,NB,,,NB,RENEWAL,2026-04-29,BRONX,209,YES,1,10473
301388184,AL,,,A1,RENEWAL,2026-04-29,BROOKLYN,312,YES,1,11230
300851148,NB,,,NB,RENEWAL,2026-05-01,BROOKLYN,312,,2,11204
321389403,NB,,,NB,INITIAL,2026-05-01,BROOKLYN,304,YES,2,11221
420043759,AL,,,A1,RENEWAL,2026-05-04,QUEENS,405,YES,1,11379
220487505,AL,,,A1,RENEWAL,2026-05-05,BRONX,205,YES,1,10468
123043606,AL,,,A1,RENEWAL,2026-05-06,MANHATTAN,108,YES,2,10028
500877161,EW,OT,OT,A2,RENEWAL,2026-05-06,STATEN ISLAND,503,,2,10312
421252101,EW,BL,BL,A2,RENEWAL,2026-05-11,QUEENS,409,,2,11415
320097827,PL,,PL,A2,RENEWAL,2026-05-12,BROOKLYN,310,,2,11209
121191192,AL,,,A1,RENEWAL,2026-05-13,MANHATTAN,103,YES,2,10002
321573775,PL,,PL,A2,RENEWAL,2026-05-13,BROOKLYN,306,YES,2,11231
540178984,EW,OT,OT,A2,INITIAL,2026-05-15,STATEN ISLAND,502,YES,1,10314
400487488,EW,OT,OT,A2,RENEWAL,2026-05-18,QUEENS,403,,2,11369
123852615,EW,OT,OT,A2,RENEWAL,2026-05-19,MANHATTAN,106,YES,2,10016
123852615,PL,,PL,A2,RENEWAL,2026-05-19,MANHATTAN,106,YES,2,10016
421639310,AL,,,A1,RENEWAL,2026-05-20,QUEENS,412,,2,11412
201118539,AL,,,A1,RENEWAL,2026-05-20,BRONX,212,YES,1,10470
321016663,PL,,PL,A1,RENEWAL,2026-05-27,BROOKLYN,316,,2,11233
123343774,PL,,PL,A2,RENEWAL,2026-05-27,MANHATTAN,109,YES,2,10031
123529413,PL,,PL,A2,RENEWAL,2026-05-27,MANHATTAN,108,YES,2,10028
420870141,NB,,,NB,RENEWAL,2026-05-29,QUEENS,414,YES,1,11693
322085417,NB,,,NB,RENEWAL,2026-06-01,BROOKLYN,304,YES,2,11207
421314786,PL,,PL,A1,RENEWAL,2026-06-02,QUEENS,408,YES,1,11435
421485903,EQ,FN,EQ,A1,RENEWAL,2026-06-02,QUEENS,404,YES,2,11373
320097827,PL,,PL,A2,RENEWAL,2026-06-03,BROOKLYN,310,,2,11209
421681530,FO,EA,,A1,RENEWAL,2026-06-03,QUEENS,414,YES,1,11691
421576618,AL,,,A1,RENEWAL,2026-06-04,QUEENS,411,YES,1,11360
440413170,EQ,SH,EQ,A3,RENEWAL,2026-06-04,QUEENS,402,YES,2,11101
322085266,EW,OT,OT,A2,RENEWAL,2026-06-08,BROOKLYN,318,,2,11236
321598179,FO,EA,,NB,RENEWAL,2026-06-08,BROOKLYN,304,YES,1,11221
321598179,FO,,,NB,RENEWAL,2026-06-08,BROOKLYN,304,YES,1,11221
104189263,AL,,,A1,RENEWAL,2026-06-10,MANHATTAN,102,YES,2,10003
420520617,FO,EA,,A1,INITIAL,2026-06-15,QUEENS,407,,2,11357
400477925,AL,,,A1,RENEWAL,2026-06-17,QUEENS,406,,2,11375
210178350,NB,,,NB,RENEWAL,2026-06-18,BRONX,209,,2,10472
321598972,NB,,,NB,RENEWAL,2026-06-23,BROOKLYN,316,YES,2,11212
400487488,EW,OT,OT,A2,RENEWAL,2026-06-23,QUEENS,403,,2,11369
104732014,AL,,,A1,RENEWAL,2026-06-23,MANHATTAN,102,,2,10013
302572124,EW,OT,OT,A2,RENEWAL,2026-06-24,BROOKLYN,311,,2,11214
302572124,EW,OT,OT,A2,RENEWAL,2026-06-24,BROOKLYN,311,,2,11214
540184986,EW,OT,OT,A2,RENEWAL,2026-06-25,STATEN ISLAND,501,,2,10301
110014430,PL,,PL,A2,RENEWAL,2026-06-30,MANHATTAN,108,,2,10128
220413693,EW,OT,OT,A2,RENEWAL,2026-06-25,BRONX,203,YES,1,10457
321166082,NB,,,NB,INITIAL,2026-06-25,BROOKLYN,308,YES,2,11216
401527273,AL,,,A1,RENEWAL,2026-06-26,QUEENS,412,YES,1,11433
321358295,AL,,,A1,RENEWAL,2026-06-29,BROOKLYN,314,,2,11210
321138372,NB,,,NB,RENEWAL,2026-06-29,BROOKLYN,306,,2,11231
321377924,AL,,,A1,RENEWAL,2026-06-30,BROOKLYN,301,YES,2,11222
321186818,PL,,PL,A1,RENEWAL,2026-07-01,BROOKLYN,312,,2,11220
122127750,AL,,,A1,RENEWAL,2026-07-01,MANHATTAN,105,,2,10001
321194113,NB,,,NB,RENEWAL,2026-07-01,BROOKLYN,301,,2,11222
420844322,PL,,PL,A1,RENEWAL,2026-07-06,QUEENS,408,YES,1,11432
420844322,AL,,,A1,RENEWAL,2026-07-06,QUEENS,408,YES,1,11432
122433544,NB,,,NB,RENEWAL,2026-07-06,MANHATTAN,112,YES,2,10032
320627416,NB,,,NB,RENEWAL,2026-07-07,BROOKLYN,302,YES,2,11217
103486906,AL,,,A1,RENEWAL,2026-07-07,MANHATTAN,110,YES,2,10026
321186426,EQ,FN,EQ,NB,RENEWAL,2026-07-08,BROOKLYN,312,YES,2,11219
321983225,EW,OT,OT,A2,RENEWAL,2026-07-08,BROOKLYN,318,YES,2,11234
322111647,DM,,,DM,RENEWAL,2026-07-08,BROOKLYN,308,,2,11238
220015828,FO,EA,,NB,RENEWAL,2026-07-08,BRONX,212,YES,1,10475
401986927,PL,,PL,A1,RENEWAL,2026-07-09,QUEENS,411,YES,1,11361
121326608,AL,,,A1,RENEWAL,2026-07-09,MANHATTAN,102,YES,1,10014
321209232,PL,,PL,A2,RENEWAL,2026-07-10,BROOKLYN,317,YES,1,11226
402886276,EW,OT,OT,A2,RENEWAL,2026-07-10,QUEENS,405,,2,11378
401173742,AL,,,A1,RENEWAL,2026-07-10,QUEENS,414,YES,2,11693
220668276,PL,,PL,A1,RENEWAL,2026-07-14,BRONX,210,YES,1,10465
421842064,AL,,,A1,INITIAL,2026-07-15,QUEENS,412,,2,11433
122955882,EW,OT,OT,A2,RENEWAL,2026-07-16,MANHATTAN,107,YES,2,10024
421727929,EW,OT,OT,A2,RENEWAL,2026-07-17,QUEENS,406,YES,1,11375
520233275,FO,,,NB,RENEWAL,2026-07-17,STATEN ISLAND,501,YES,1,10304
520233275,FO,EA,,NB,RENEWAL,2026-07-17,STATEN ISLAND,501,YES,1,10304
123213520,AL,,,A1,INITIAL,2026-07-20,MANHATTAN,102,YES,2,10014
302156798,PL,,PL,A1,INITIAL,2026-07-21,BROOKLYN,301,YES,2,11211
320900067,FO,,,NB,RENEWAL,2026-07-21,BROOKLYN,302,YES,2,11238
421693233,FO,,,NB,RENEWAL,2026-07-22,QUEENS,402,YES,2,11377
141002279,AL,,OT,A3,RENEWAL,2026-07-23,MANHATTAN,164,,2,10065
123111952,PL,,PL,NB,RENEWAL,2026-07-24,MANHATTAN,105,,2,10018
240177553,EQ,SH,EQ,A3,RENEWAL,2026-07-28,BRONX,204,,2,10452
240224093,PL,,PL,A2,RENEWAL,2026-07-28,BRONX,209,YES,2,10472
410078240,AL,,,A1,RENEWAL,2026-07-28,QUEENS,411,YES,1,11360
420237755,AL,,,A1,RENEWAL,2026-07-28,QUEENS,413,YES,1,11411
322110540,DM,,,DM,INITIAL,2026-07-29,BROOKLYN,310,,2,11209
123297315,AL,,,A1,RENEWAL,2026-07-30,MANHATTAN,110,YES,2,10026
321590319,NB,,,NB,RENEWAL,2026-08-03,BROOKLYN,303,YES,2,11221
120561748,AL,,,A1,RENEWAL,2026-08-03,MANHATTAN,102,YES,2,10013
421778552,AL,,,A1,RENEWAL,2026-08-03,QUEENS,410,,2,11417
121186448,EQ,FN,EQ,NB,RENEWAL,2026-08-04,MANHATTAN,105,YES,2,10011
510009090,AL,,,A1,RENEWAL,2026-08-05,STATEN ISLAND,503,YES,1,10312
500587750,EQ,FN,EQ,NB,RENEWAL,2026-08-06,STATEN ISLAND,503,YES,1,10312
321569058,AL,,,A1,RENEWAL,2026-08-07,BROOKLYN,312,YES,1,11230
240299912,NB,,,NB,RENEWAL,2026-08-07,BRONX,211,YES,1,10469
500840227,AL,,,A1,RENEWAL,2026-08-07,STATEN ISLAND,503,YES,1,10312
210182256,NB,,,NB,RENEWAL,2026-08-07,BRONX,202,YES,2,10474
340805212,NB,,,NB,INITIAL,2026-08-10,BROOKLYN,310,,2,11220
340633210,EW,OT,OT,A2,RENEWAL,2026-08-10,BROOKLYN,315,,2,11223
102796306,AL,,,A1,RENEWAL,2026-08-17,MANHATTAN,104,YES,2,10011
123265484,FO,EA,,NB,RENEWAL,2026-08-17,MANHATTAN,111,YES,2,10035
401985697,AL,,,A1,RENEWAL,2026-08-17,QUEENS,404,YES,1,11373
321549197,PL,,PL,A2,RENEWAL,2026-08-10,BROOKLYN,318,YES,1,11236
320059850,PL,,PL,A2,RENEWAL,2026-08-12,BROOKLYN,310,YES,1,11209
440653357,EW,OT,OT,A2,RENEWAL,2026-08-12,QUEENS,411,YES,1,11358
421640175,NB,,,NB,RENEWAL,2026-08-12,QUEENS,405,,2,11378
220683847,EW,OT,OT,A2,RENEWAL,2026-08-12,BRONX,212,YES,1,10470
302192017,EW,OT,OT,A2,RENEWAL,2026-08-12,BROOKLYN,309,,1,11225
320567114,AL,,,A1,RENEWAL,2026-08-12,BROOKLYN,318,,2,11234
520398230,AL,,,A1,RENEWAL,2026-08-13,STATEN ISLAND,502,,2,10314
320452504,AL,,,A1,RENEWAL,2026-08-13,BROOKLYN,318,YES,1,11236
220613450,PL,,PL,A2,RENEWAL,2026-08-13,BRONX,212,YES,1,10466
121330327,PL,,PL,A1,RENEWAL,2026-08-13,MANHATTAN,108,,1,10021
402512269,PL,,PL,NB,RENEWAL,2026-08-14,QUEENS,410,YES,1,11420
440635136,EW,OT,OT,A2,RENEWAL,2026-08-14,QUEENS,414,YES,1,11694
420370789,PL,,PL,A2,RENEWAL,2026-08-14,QUEENS,413,YES,1,11428
420370789,EW,OT,OT,A2,RENEWAL,2026-08-14,QUEENS,413,YES,1,11428
320219090,AL,,,A1,RENEWAL,2026-08-14,BROOKLYN,302,YES,2,11201
